date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2018/3/15 17:00,4622,1674,1315,640,3107,792,11889
2018/3/15 17:15,5760,1541,2914,462,3076,761,11959
2018/3/15 17:30,6363,1407,3234,391,3076,701,11748
2018/3/15 17:45,7167,1407,4051,391,3076,701,11678
2018/3/15 18:00,6966,1340,3909,320,2955,731,11607
2018/3/15 18:15,7301,1407,4477,391,2802,701,11256
2018/3/15 18:30,8172,1407,5259,426,3259,670,8723
2018/3/15 18:45,8306,1340,5224,426,3076,640,8653
2018/3/15 19:00,8239,1206,4655,284,3046,579,7668
2018/3/15 19:15,7636,1072,4762,249,2985,548,2955
2018/3/15 19:30,5894,804,4122,320,1188,457,2603
2018/3/15 19:45,5425,670,4229,178,1157,274,2462
2018/3/15 20:00,4957,469,3944,36,1036,274,2321
2018/3/15 20:15,4689,469,3731,36,975,274,1688
2018/3/15 20:30,4622,469,3625,0,975,274,1618
2018/3/15 20:45,4622,-67,3696,-711,914,274,1196
2018/3/15 21:00,5760,603,5579,640,853,274,985
2018/3/15 21:15,7301,2143,6148,1564,822,244,1126
2018/3/15 21:30,8640,2009,7214,1350,1340,244,1407
2018/3/15 21:45,8975,3282,6965,1492,1492,487,1407
2018/3/15 22:00,10114,3684,8990,2736,1218,487,2884
2018/3/15 22:15,11253,4622,9559,3553,1279,457,2251
2018/3/15 22:30,11922,5023,10625,3909,1249,457,1618
2018/3/15 22:45,11989,4622,10874,3553,1157,426,1548
2018/3/15 23:00,13329,5090,12046,4122,1127,426,1688
2018/3/15 23:15,13195,5291,9630,2878,3655,1645,2040
2018/3/15 23:30,13999,4421,10447,2701,3472,761,2603
2018/3/15 23:45,13865,4153,10589,2985,3442,731,2532
2018/3/16 0:00,13731,5157,10518,3376,3442,731,2744
2018/3/16 0:15,14267,5023,10874,3518,3411,731,2392
2018/3/16 0:30,12056,3952,8599,2310,3411,731,2181
2018/3/16 0:45,14736,4689,11442,3625,3381,731,2181
2018/3/16 1:00,14669,4890,11087,3305,3350,731,2251
2018/3/16 1:15,14468,4555,11478,3411,3320,731,2181
2018/3/16 1:30,14468,5760,11549,4051,3320,701,2181
2018/3/16 1:45,15204,6229,11655,4762,3290,701,2040
2018/3/16 2:00,15204,6028,11833,4584,3320,731,1829
2018/3/16 2:15,12257,4488,8990,3092,3381,731,1759
2018/3/16 2:30,13396,5023,9666,3234,3381,731,2040
2018/3/16 2:45,14468,5760,10838,3980,3381,731,2181
2018/3/16 3:00,12056,3751,9097,2985,3381,701,2603
2018/3/16 3:15,13865,4823,10270,3660,3381,731,3025
2018/3/16 3:30,13932,4756,10625,3482,3381,731,3306
2018/3/16 3:45,13128,4488,9701,3163,3381,731,3588
2018/3/16 4:00,13798,5492,10092,4264,3411,731,3377
2018/3/16 4:15,11989,4153,8777,2487,3411,731,3095
2018/3/16 4:30,12458,3751,8848,2310,3503,761,3095
2018/3/16 4:45,13664,4488,9808,3305,3503,761,3025
2018/3/16 5:00,13329,5291,9914,3838,3564,731,3166
2018/3/16 5:15,12190,4153,8742,2772,3625,731,3236
2018/3/16 5:30,13530,5090,9879,3305,3716,731,3025
2018/3/16 5:45,13463,4756,9879,3127,3868,792,3025
2018/3/16 6:00,10918,3483,9239,2665,1645,426,3306
2018/3/16 6:15,11721,3550,9559,3127,1767,518,3377
2018/3/16 6:30,13195,4354,11371,2985,1949,487,2532
2018/3/16 6:45,13731,4622,10945,3234,2193,487,2744
2018/3/16 7:00,12994,3550,9950,2203,2741,701,2744
2018/3/16 7:15,13061,3751,9985,2132,2772,701,1688
2018/3/16 7:30,12793,4019,9346,2665,3137,975,1407
2018/3/16 7:45,11588,4086,8209,2381,3503,1188,1970
2018/3/16 8:00,10918,3148,7391,1883,3198,944,1899
2018/3/16 8:15,10248,3349,6929,1883,3442,1066,2040
2018/3/16 8:30,10717,3215,7143,1812,3168,853,2181
2018/3/16 8:45,9645,2947,6361,1564,3290,1005,2603
2018/3/16 9:00,7904,1474,4406,71,3320,975,2110
2018/3/16 9:15,7301,1206,3944,-36,3350,1066,2110
2018/3/16 9:30,6095,1875,2985,249,3290,1157,1477
2018/3/16 9:45,5894,1674,2452,107,3594,1157,1688
2018/3/16 10:00,5626,1674,2061,107,3625,1218,2110
2018/3/16 10:15,2679,1942,-1279,1137,3594,1218,2744
2018/3/16 10:30,3684,2344,142,1031,3594,1005,2603
2018/3/16 10:45,4153,2277,142,1173,3716,1036,2603
2018/3/16 11:00,4756,2143,1954,1066,3290,853,3025
2018/3/16 11:15,2947,1875,-426,746,3107,853,3166
2018/3/16 11:30,4287,1407,959,426,3015,822,3447
2018/3/16 11:45,3885,1608,1208,355,2619,670,3306
2018/3/16 12:00,4823,2277,2274,604,3076,1036,3658
2018/3/16 12:15,4287,1340,1492,284,2833,883,4150
2018/3/16 12:30,4019,1340,1350,391,2711,944,3799
2018/3/16 12:45,5090,2143,2665,782,2650,883,3799
2018/3/16 13:00,4890,1674,2132,604,2802,944,4010
2018/3/16 13:15,3550,1340,782,284,2802,853,3869
2018/3/16 13:30,4488,1474,1883,391,2650,975,3588
2018/3/16 13:45,4354,1541,1599,355,2741,944,3588
2018/3/16 14:00,3885,1340,1386,320,2528,944,3799
2018/3/16 14:15,2344,2344,36,1066,2650,944,4080
2018/3/16 14:30,3282,1808,569,675,2619,975,4010
2018/3/16 14:45,4555,2009,1670,604,2772,1036,4150
2018/3/16 15:00,4354,2210,1777,604,2650,914,3869
2018/3/16 15:15,4823,1608,2310,711,2559,914,4150
2018/3/16 15:30,4086,2076,1386,782,2559,944,4080
2018/3/16 15:45,4622,2009,2097,1102,2467,701,4221
2018/3/16 16:00,6095,2143,3447,1102,2619,731,4291
2018/3/16 16:15,7234,1942,4477,959,2741,701,4502
2018/3/16 16:30,7502,1741,4548,746,2924,701,4573
2018/3/16 16:45,8038,1608,4939,604,3107,701,4502
2018/3/16 17:00,8306,1608,5010,604,3168,701,4502
2018/3/16 17:15,8172,1407,5082,497,3107,670,4573
2018/3/16 17:30,7904,1340,4833,426,3076,731,4502
2018/3/16 17:45,7770,1340,4797,284,3046,731,4573
2018/3/16 18:00,7703,1340,4691,284,2985,701,4784
2018/3/16 18:15,7971,1407,4904,320,2985,731,4854
2018/3/16 18:30,7837,1340,4939,604,2924,670,5065
2018/3/16 18:45,7904,1206,4975,249,2894,640,5065
2018/3/16 19:00,8573,1407,5508,391,3107,670,4995
2018/3/16 19:15,8239,1407,5330,355,3015,670,5065
2018/3/16 19:30,8105,1340,5082,355,3015,640,5065
2018/3/16 19:45,8038,1340,5010,320,2955,670,4995
2018/3/16 20:00,7770,1407,5010,426,2711,670,5206
2018/3/16 20:15,7502,1340,4797,355,2680,670,5346
2018/3/16 20:30,6966,1005,4548,178,2467,548,5628
2018/3/16 20:45,6966,1139,4442,284,2528,579,5487
2018/3/16 21:00,6966,737,4371,-36,2559,579,5346
2018/3/16 21:15,6832,1674,4762,426,2437,579,5346
2018/3/16 21:30,8038,1808,5366,1421,2315,579,5276
2018/3/16 21:45,8239,2277,5401,1173,2254,579,5065
2018/3/16 22:00,7837,2612,5934,959,2224,579,4924
2018/3/16 22:15,8975,2344,6858,1812,2224,518,4924
2018/3/16 22:30,8573,3014,6858,1919,2193,518,4643
2018/3/16 22:45,9846,2947,8173,2523,2163,518,4924
2018/3/16 23:00,10449,3818,8386,2559,2132,518,4150
2018/3/16 23:15,11922,4287,9168,3234,2102,579,4010
2018/3/16 23:30,10851,4220,8742,3234,2041,518,3517
2018/3/16 23:45,9980,3885,8138,2914,2041,609,3447
2018/3/17 0:00,10248,2545,8315,1706,1919,579,3377
2018/3/17 0:15,10985,4354,8635,3163,1828,518,3447
2018/3/17 0:30,10851,4086,9132,3092,1797,548,3166
2018/3/17 0:45,9377,2813,7676,1848,1797,518,3095
2018/3/17 1:00,10784,4421,8884,3340,1797,518,3166
2018/3/17 1:15,9310,3014,7676,2345,1828,548,3236
2018/3/17 1:30,10650,3617,9097,1848,1767,518,3377
2018/3/17 1:45,10114,3952,8599,2772,1706,518,2884
2018/3/17 2:00,9310,3282,7320,2168,1797,548,2744
2018/3/17 2:15,8975,3617,7462,2594,1858,579,2955
2018/3/17 2:30,7033,2277,5437,1599,1858,609,3095
2018/3/17 2:45,8640,3148,7285,2025,1828,579,2884
2018/3/17 3:00,8975,3550,7143,2239,1797,548,3025
2018/3/17 3:15,10382,4153,7924,2736,2041,548,3025
2018/3/17 3:30,9310,3818,7747,2843,1919,701,2884
2018/3/17 3:45,9980,3751,7889,2665,2041,761,2884
2018/3/17 4:00,10985,4287,8244,2665,2010,731,2814
2018/3/17 4:15,8774,2076,6574,1137,2071,731,2673
2018/3/17 4:30,10583,4555,8422,3234,2132,853,2814
2018/3/17 4:45,10449,3416,7853,2132,2193,883,2673
2018/3/17 5:00,9645,2880,6503,1066,2315,944,2744
2018/3/17 5:15,10047,3818,8315,2772,2224,853,2532
2018/3/17 5:30,9980,2947,7036,1706,2224,701,2884
2018/3/17 5:45,9109,2210,5828,1244,2254,701,2673
2018/3/17 6:00,11788,4421,8706,2665,2619,822,2744
2018/3/17 6:15,11655,3550,8244,2523,2772,822,2814
2018/3/17 6:30,11521,3885,8457,2310,3229,792,2603
2018/3/17 6:45,10851,4354,8138,3589,3168,853,2532
2018/3/17 7:00,10650,4555,7711,2985,3168,853,2321
2018/3/17 7:15,8306,3550,4620,1848,3777,1279,2532
2018/3/17 7:30,7569,3416,3518,1350,3594,1127,2744
2018/3/17 7:45,4019,2344,-142,1244,3746,1340,2884
2018/3/17 8:00,3014,3148,-675,1954,3929,1401,2814
2018/3/17 8:15,1139,4287,-3020,2559,3716,1310,2884
2018/3/17 8:30,-1072,4354,-4975,2701,3533,1371,2884
2018/3/17 8:45,-2880,2411,-6183,959,3442,1462,2884
2018/3/17 9:00,-6631,2612,-10376,1031,3320,1310,3095
2018/3/17 9:15,-8439,3282,-11798,1350,3564,1371,3306
2018/3/17 9:30,-9846,3617,-13077,1706,3320,1310,3799
2018/3/17 9:45,-10449,3617,-13717,1670,3107,1188,3939
2018/3/17 10:00,-11855,2813,-15564,1173,3350,1097,3869
2018/3/17 10:15,-8841,2545,-12579,1492,3442,1340,4291
2018/3/17 10:30,-5023,2746,-8955,853,3746,1097,4362
2018/3/17 10:45,-7770,2210,-12295,995,3533,1005,4291
2018/3/17 11:00,-4086,2076,-7000,817,3533,944,4432
2018/3/17 11:15,-2411,2344,-5828,817,3107,1066,4713
2018/3/17 11:30,-1340,2210,-4477,497,2833,1127,4854
2018/3/17 11:45,-938,1206,-3589,533,2528,731,5206
2018/3/17 12:00,-201,1273,-2452,569,2315,640,5135
2018/3/17 12:15,0,1474,-3127,178,2284,640,5346
2018/3/17 12:30,-2210,1139,-4797,533,2345,670,5276
2018/3/17 12:45,-10650,2076,-12970,1137,2041,792,5487
2018/3/17 13:00,-4220,2076,-6325,426,2376,822,5276
2018/3/17 13:15,-6095,2277,-9061,1635,2315,1157,5417
2018/3/17 13:30,-7904,1674,-10518,888,2193,914,5768
2018/3/17 13:45,-6966,2411,-9275,1279,2284,1005,6050
2018/3/17 14:00,-2612,2344,-5330,711,2376,1036,6120
2018/3/17 14:15,-2612,1741,-5472,746,2619,792,6191
2018/3/17 14:30,-67,1541,-3163,817,2802,761,6191
2018/3/17 14:45,2411,2210,-107,959,2833,792,6402
2018/3/17 15:00,2076,2210,-853,533,2589,944,6472
2018/3/17 15:15,1875,1340,-213,391,2376,792,6824
2018/3/17 15:30,938,1139,-1457,569,2284,761,6402
2018/3/17 15:45,1005,1340,-1564,604,2193,701,6120
2018/3/17 16:00,2277,1407,1173,569,2284,670,6050
2018/3/17 16:15,4622,1474,1919,533,2559,670,5979
2018/3/17 16:30,6028,1407,4051,569,2955,640,5839
2018/3/17 16:45,7368,1407,4264,497,3076,701,5839
2018/3/17 17:00,7770,1407,4868,533,2955,640,5839
2018/3/17 17:15,7435,1407,4335,355,3198,792,5768
2018/3/17 17:30,8172,1474,4833,320,3533,670,5698
2018/3/17 17:45,7770,1340,4477,142,3198,822,5839
2018/3/17 18:00,7703,1340,4584,213,3076,761,5768
2018/3/17 18:15,7703,1273,4620,249,2955,761,5698
2018/3/17 18:30,7703,1072,4868,213,2985,640,5768
2018/3/17 18:45,7703,1741,4939,249,3015,914,5628
2018/3/17 19:00,8506,1273,5153,249,3442,670,5628
2018/3/17 19:15,8105,1072,5117,178,2985,579,5698
2018/3/17 19:30,8372,1139,4939,142,3472,640,5557
2018/3/17 19:45,7904,1139,4762,142,3076,640,5417
2018/3/17 20:00,7502,1005,4513,71,2955,670,5487
2018/3/17 20:15,7301,1005,4442,36,2833,701,5698
2018/3/17 20:30,7502,1005,4371,36,2924,640,5487
2018/3/17 20:45,6899,1005,4229,107,2559,640,5557
2018/3/17 21:00,8573,938,6396,497,2711,701,5487
2018/3/17 21:15,9310,1741,6396,391,2437,579,5276
2018/3/17 21:30,8439,2076,6610,853,2406,579,5628
2018/3/17 21:45,9042,1942,6752,1066,2315,609,5557
2018/3/17 22:00,8707,1741,6610,1137,2132,518,5276
2018/3/17 22:15,10918,3014,8457,2310,2284,579,4924
2018/3/17 22:30,12123,3952,9630,2665,2163,579,3517
2018/3/17 22:45,12324,4354,10732,2878,2193,579,3095
2018/3/17 23:00,12257,4153,9630,3020,2284,640,3517
2018/3/17 23:15,15271,5492,11016,3660,4660,975,4362
2018/3/17 23:30,16075,6028,11691,4584,4599,1097,4502
2018/3/17 23:45,14468,5425,10127,3482,4477,1005,4643
2018/3/18 0:00,13597,5894,9275,3696,4508,1127,4713
2018/3/18 0:15,14200,5894,9701,4087,4295,1097,4573
2018/3/18 0:30,14334,5224,9594,3731,4569,1218,4713
2018/3/18 0:45,13463,5425,9452,3731,4538,1188,4854
2018/3/18 1:00,13128,4957,8777,2772,4295,1066,4854
2018/3/18 1:15,14334,5492,9914,3447,4325,1066,5065
2018/3/18 1:30,14066,4823,9630,3305,4508,1097,5206
2018/3/18 1:45,12659,4756,8493,3411,4142,1066,5557
2018/3/18 2:00,12860,4421,8635,3127,4203,1157,5557
2018/3/18 2:15,14870,5961,10447,3625,4295,1157,5487
2018/3/18 2:30,14803,5760,10234,3482,4264,1218,5628
2018/3/18 2:45,13396,4220,9061,2523,4386,1249,5979
2018/3/18 3:00,12860,4555,8599,2701,4386,1249,5909
2018/3/18 3:15,13463,5090,9275,2985,4477,1371,6191
2018/3/18 3:30,14669,5559,10199,3553,4477,1218,6120
2018/3/18 3:45,14267,5425,9701,3482,4569,1249,6261
2018/3/18 4:00,14535,5425,9843,3518,4538,1340,4924
2018/3/18 4:15,13932,4488,8848,2416,4477,1249,4150
2018/3/18 4:30,14066,4957,9310,3020,4660,1340,3728
2018/3/18 4:45,14736,5961,9914,4229,4782,1310,3869
2018/3/18 5:00,14870,6028,10092,3767,4386,1188,3799
2018/3/18 5:15,14803,5894,10234,3589,4843,1340,3447
2018/3/18 5:30,15740,5157,10909,3127,4782,1279,3939
2018/3/18 5:45,15070,4957,9808,2949,4843,1249,5206
2018/3/18 6:00,13731,4153,8813,2168,5087,1249,5839
2018/3/18 6:15,14133,4622,9132,2523,5391,1340,6331
2018/3/18 6:30,16142,5157,10305,2985,5574,1401,7105
2018/3/18 6:45,14535,3952,8671,2097,5787,1340,7668
2018/3/18 7:00,14870,4086,9275,2025,5635,1371,7738
2018/3/18 7:15,15807,4622,9559,2345,6000,1462,7809
2018/3/18 7:30,15539,5492,9950,2843,5970,1401,8231
2018/3/18 7:45,16343,5291,10732,3234,5696,1492,8160
2018/3/18 8:00,10918,3081,7924,1741,2955,822,8090
2018/3/18 8:15,11119,3014,8066,2025,3015,822,7879
2018/3/18 8:30,10449,2612,7143,1315,2894,853,8090
2018/3/18 8:45,9980,3349,6929,1528,3076,1188,7738
2018/3/18 9:00,9444,2947,6325,2559,3594,1218,7105
2018/3/18 9:15,8573,2210,4762,959,3472,1249,6542
2018/3/18 9:30,8239,2545,5153,1066,3503,975,5979
2018/3/18 9:45,7502,1942,4051,569,3442,1249,6331
2018/3/18 10:00,5961,2210,2239,533,3777,1249,7597
2018/3/18 10:15,7368,2545,3589,782,3929,1401,7809
2018/3/18 10:30,7636,1407,3731,284,4234,1279,7809
2018/3/18 10:45,9042,2277,4975,391,4234,1340,8090
2018/3/18 11:00,7703,1674,3873,249,3594,1157,7949
2018/3/18 11:15,6631,1474,3269,142,3290,975,6964
2018/3/18 11:30,5626,1340,2807,71,3229,883,7105
2018/3/18 11:45,5827,1541,3234,213,2589,883,6894
2018/3/18 12:00,6430,1808,3447,569,2619,883,6964
2018/3/18 12:15,5894,1474,3198,640,2467,822,7316
2018/3/18 12:30,5626,1407,2985,284,2437,792,7597
2018/3/18 12:45,6631,1808,4335,675,2498,731,7809
2018/3/18 13:00,6430,1741,3873,1031,2498,731,7809
2018/3/18 13:15,6363,2545,3873,1066,2528,761,6894
2018/3/18 13:30,5425,2009,2949,640,2467,822,6261
2018/3/18 13:45,6162,1875,3340,782,2345,640,5839
2018/3/18 14:00,5827,2277,3447,1208,2345,701,6261
2018/3/18 14:15,5760,2679,3234,1492,2437,731,5487
2018/3/18 14:30,5961,2009,3553,888,2376,731,4854
2018/3/18 14:45,7234,2679,4477,1954,2376,670,5276
2018/3/18 15:00,6363,2076,3660,1102,2619,883,5698
2018/3/18 15:15,6095,1808,3482,888,2559,761,5979
2018/3/18 15:30,6698,1608,4122,675,2589,731,5909
2018/3/18 15:45,7368,1608,4762,640,2589,1005,5839
2018/3/18 16:00,7904,1741,5153,640,2619,701,5487
2018/3/18 16:15,8506,1608,5579,533,2955,761,5206
2018/3/18 16:30,9377,2344,6396,995,3046,731,4995
2018/3/18 16:45,9645,2277,6432,1173,3229,731,5206
2018/3/18 17:00,9444,2210,6219,995,3168,731,5417
2018/3/18 17:15,9042,1942,6041,782,3137,731,5768
2018/3/18 17:30,9176,2009,6041,853,3046,670,5768
2018/3/18 17:45,7904,1340,4904,533,2924,640,5698
2018/3/18 18:00,7837,1340,4939,355,2955,670,5979
2018/3/18 18:15,7770,1273,4939,569,2833,579,6120
2018/3/18 18:30,8105,1273,5330,462,2772,548,6120
2018/3/18 18:45,8172,1139,5401,391,2833,487,6261
2018/3/18 19:00,8239,1340,5330,497,2985,579,5487
2018/3/18 19:15,8239,1407,5188,391,2985,579,4150
2018/3/18 19:30,7837,1206,5153,426,2741,822,3939
2018/3/18 19:45,7904,1407,5046,355,2863,670,4150
2018/3/18 20:00,7435,1340,4620,355,2711,670,4432
2018/3/18 20:15,7301,1474,4620,391,2711,731,5346
2018/3/18 20:30,6832,1340,4335,391,2589,701,5839
2018/3/18 20:45,6966,737,4300,-675,2589,701,6050
2018/3/18 21:00,6966,402,4548,-355,2406,761,5979
2018/3/18 21:15,9377,1808,6538,817,2315,701,6191
2018/3/18 21:30,9109,2344,7107,853,2163,670,6613
2018/3/18 21:45,9310,2076,6858,853,2284,731,6191
2018/3/18 22:00,10114,3349,7782,2416,2315,731,5979
2018/3/18 22:15,10851,3081,8599,2061,2376,731,5839
2018/3/18 22:30,11788,3550,8813,2061,2437,731,5628
2018/3/18 22:45,11989,4421,9204,2665,2528,701,5839
2018/3/18 23:00,11588,4689,9275,3482,2345,670,5768
2018/3/18 23:15,12257,4488,10021,3163,2163,944,5839
2018/3/18 23:30,11721,3617,9701,2523,2071,640,6472
2018/3/18 23:45,13195,4890,10803,3127,1980,609,6753
2018/3/19 0:00,12860,4756,10625,3482,1980,640,5909
2018/3/19 0:15,11454,4220,9594,3873,1980,609,5628
2018/3/19 0:30,11521,4153,9559,3305,2071,640,5698
2018/3/19 0:45,11655,4622,10056,3909,1888,609,6050
2018/3/19 1:00,11521,4287,9239,2772,1828,640,6120
2018/3/19 1:15,11655,4622,9559,3305,1949,609,6402
2018/3/19 1:30,11588,4823,9417,3553,2041,670,6331
2018/3/19 1:45,11788,4019,9559,2914,1919,640,6191
2018/3/19 2:00,10784,4421,8955,2772,2071,670,6753
2018/3/19 2:15,14200,5090,11584,3553,1980,670,6753
2018/3/19 2:30,13128,5224,11478,4193,1919,609,5065
2018/3/19 2:45,12860,5157,10945,3909,1919,609,4362
2018/3/19 3:00,10851,3550,8671,2985,1919,640,4854
2018/3/19 3:15,12324,4153,10447,2949,1919,640,5206
2018/3/19 3:30,13463,4421,11620,3411,1949,640,5839
2018/3/19 3:45,13664,5626,11442,3767,2041,701,4924
2018/3/19 4:00,14200,6162,11869,4797,2102,640,4784
2018/3/19 4:15,14669,5961,12508,4584,2193,701,3447
2018/3/19 4:30,13597,4555,11407,5472,2163,701,4150
2018/3/19 4:45,13262,5827,10305,3944,2345,761,3939
2018/3/19 5:00,14535,6095,12153,4264,2376,792,4362
2018/3/19 5:15,14870,5827,12402,4762,2376,731,4924
2018/3/19 5:30,14602,5559,11869,3838,2315,640,5628
2018/3/19 5:45,12659,3885,9879,2452,2619,822,5839
2018/3/19 6:00,13128,4220,10412,3056,2711,670,5839
2018/3/19 6:15,15874,5090,13219,4158,2833,640,4643
2018/3/19 6:30,14870,4287,11869,3020,3259,822,4643
2018/3/19 6:45,15606,6028,12579,3873,3259,822,4924
2018/3/19 7:00,15807,6095,12757,4833,3381,761,4854
2018/3/19 7:15,15271,5827,11549,4051,3442,944,4502
2018/3/19 7:30,14401,6162,11478,4371,3229,822,4713
2018/3/19 7:45,12592,4153,9346,2701,3259,975,4643
2018/3/19 8:00,13664,5425,10270,3696,3198,1005,4854
2018/3/19 8:15,13396,5827,10803,4300,2863,853,4784
2018/3/19 8:30,12860,5492,10056,4477,2772,853,5065
2018/3/19 8:45,12391,4890,9879,3482,2955,944,4995
2018/3/19 9:00,9444,2880,6538,1812,2924,944,5276
2018/3/19 9:15,8707,2612,5757,1102,2894,944,5557
2018/3/19 9:30,8038,2210,5117,1031,2955,1005,5839
2018/3/19 9:45,9980,3215,6148,1421,3564,1218,5346
2018/3/19 10:00,9109,2813,5472,1457,3716,1249,5557
2018/3/19 10:15,7770,2813,4193,1173,3929,1036,5276
2018/3/19 10:30,10784,3550,6503,1635,4021,1097,4854
2018/3/19 10:45,8707,2880,4548,640,4112,1218,4995
2018/3/19 11:00,8908,2545,4797,782,3929,1066,5135
2018/3/19 11:15,7703,2478,4087,817,3503,1066,5206
2018/3/19 11:30,7435,1808,3660,569,3229,1066,5557
2018/3/19 11:45,6564,1206,3518,142,3015,914,5768
2018/3/19 12:00,5358,1206,2594,-36,2711,853,6261
2018/3/19 12:15,2947,737,36,-284,2863,883,5628
2018/3/19 12:30,4086,804,1457,-178,2619,853,5628
2018/3/19 12:45,3014,1741,142,178,2619,822,5346
2018/3/19 13:00,2612,1005,-178,178,2589,914,5206
2018/3/19 13:15,737,1072,-1812,249,2772,975,5346
2018/3/19 13:30,5291,1474,2310,107,2680,975,5698
2018/3/19 13:45,5157,2143,2097,995,2680,822,5417
2018/3/19 14:00,6698,2746,3802,1599,3015,975,5346
2018/3/19 14:15,7167,2478,4264,1706,3015,975,5628
2018/3/19 14:30,7167,2210,4406,746,2924,1005,5979
2018/3/19 14:45,6631,2277,3696,853,2955,944,5346
2018/3/19 15:00,6966,2344,3980,675,2833,1036,5417
2018/3/19 15:15,6229,1741,3376,569,2863,944,5135
2018/3/19 15:30,6698,1942,4193,711,2589,822,4784
2018/3/19 15:45,6162,1674,3092,569,3015,1097,4854
2018/3/19 16:00,7100,2478,4371,1031,2924,853,5065
2018/3/19 16:15,8439,1942,5437,995,3381,731,5628
2018/3/19 16:30,9310,1875,5899,1244,3686,731,5276
2018/3/19 16:45,9712,2478,5970,1386,3868,731,5276
2018/3/19 17:00,9980,2210,6219,995,3777,853,6050
2018/3/19 17:15,9779,2478,6005,1031,3716,1127,5768
2018/3/19 17:30,8975,2143,5543,959,3442,944,4854
2018/3/19 17:45,8506,2210,5188,853,3472,944,3306
2018/3/19 18:00,8640,2277,5401,1031,3229,761,3166
2018/3/19 18:15,8908,2210,5472,995,3290,853,3799
2018/3/19 18:30,8908,2009,5508,746,3350,822,3869
2018/3/19 18:45,9042,2009,5686,817,3320,761,4080
2018/3/19 19:00,8908,1875,5615,746,3229,701,3869
2018/3/19 19:15,8774,1741,5686,711,3076,640,3658
2018/3/19 19:30,8506,1741,5472,746,2955,670,4080
2018/3/19 19:45,8105,1407,5224,533,2894,609,4502
2018/3/19 20:00,7636,1407,4975,497,2711,579,4643
2018/3/19 20:15,7435,1474,4762,497,2619,670,4713
2018/3/19 20:30,7167,1407,4477,462,2619,670,5065
2018/3/19 20:45,7033,67,4513,-817,2559,701,5346
2018/3/19 21:00,7703,603,4726,-355,2406,670,4573
2018/3/19 21:15,9042,1808,6325,533,2284,670,4995
2018/3/19 21:30,9377,2344,6538,1031,2284,670,5065
2018/3/19 21:45,8439,2545,6681,1173,2163,701,5065
2018/3/19 22:00,9310,2277,6610,817,2193,761,4643
2018/3/19 22:15,11186,4086,8919,2630,2284,579,4643
2018/3/19 22:30,14066,4957,11762,3767,2284,609,4502
2018/3/19 22:45,14736,5559,12473,4620,2224,609,3658
2018/3/19 23:00,12659,4689,10661,3909,2224,640,4080
2018/3/19 23:15,15338,5492,10412,3944,4569,1097,4150
2018/3/19 23:30,14870,5425,10554,3944,4477,1005,4291
2018/3/19 23:45,14200,6028,9594,3909,4325,1066,3236
2018/3/20 0:00,16008,6832,11940,4620,4356,975,3095
2018/3/20 0:15,17951,7770,13432,5295,4295,853,2814
2018/3/20 0:30,16812,8172,12899,6290,4173,914,3025
2018/3/20 0:45,14669,5961,10518,4477,4142,853,3377
2018/3/20 1:00,14803,5559,10696,3944,4112,914,3236
2018/3/20 1:15,15673,6698,11549,4797,3990,883,3166
2018/3/20 1:30,15271,6430,11265,4975,3990,822,3658
2018/3/20 1:45,14066,5358,9523,3660,4082,853,4010
2018/3/20 2:00,14200,4890,9701,2985,4082,853,4010
2018/3/20 2:15,14602,5760,10767,3802,4142,883,4221
2018/3/20 2:30,14870,5760,10447,3625,4508,1066,4150
2018/3/20 2:45,14200,5358,10163,3873,4417,1097,3799
2018/3/20 3:00,13798,5090,9346,3376,4447,1097,3728
2018/3/20 3:15,15204,5693,11158,3767,4630,1188,4150
2018/3/20 3:30,15472,6095,11122,3909,4599,1310,4221
2018/3/20 3:45,14535,5827,9594,3518,4904,1340,4291
2018/3/20 4:00,14602,5693,9808,3518,4752,1340,4291
2018/3/20 4:15,15539,6028,10412,3838,4721,1371,3728
2018/3/20 4:30,15606,5961,11087,3838,4599,1218,4010
2018/3/20 4:45,14870,5760,10163,3553,4660,1249,4291
2018/3/20 5:00,13262,4622,8386,2914,4873,1340,4643
2018/3/20 5:15,14602,5023,10056,2630,4721,1249,4010
2018/3/20 5:30,14870,5224,9737,2914,4843,1127,3799
2018/3/20 5:45,15874,5358,10270,3802,5269,1340,4502
2018/3/20 6:00,14334,5090,9310,3127,5330,1310,4432
2018/3/20 6:15,16075,5358,10767,3447,5391,1188,4010
2018/3/20 6:30,17884,6363,11940,4264,5604,1310,3799
2018/3/20 6:45,18018,5559,11762,3447,5757,1310,3447
2018/3/20 7:00,17884,6296,12189,3802,6000,1310,3166
2018/3/20 7:15,15338,5090,9204,2559,5757,1279,3447
2018/3/20 7:30,15271,5090,8990,2665,5879,1340,3306
2018/3/20 7:45,15137,5492,9204,3163,5970,1492,3095
2018/3/20 8:00,11253,4488,7462,3269,3716,1188,2955
2018/3/20 8:15,10516,3751,7107,2559,3442,1097,2814
2018/3/20 8:30,10516,4622,7214,2701,3259,1249,2462
2018/3/20 8:45,10114,4153,6823,2736,3229,1097,2884
2018/3/20 9:00,7837,3282,4620,1706,3350,1188,3728
2018/3/20 9:15,6363,2143,2736,1208,3350,1097,3095
2018/3/20 9:30,7368,3215,4015,1421,3381,1188,3377
